,ID,target
45955,ID_3BDDLK6L77,1
45956,ID_ULMPVK6A9G,0
45957,ID_JSIG1QJPZ4,0
45958,ID_W8QKG8Q1EH,2
45959,ID_D49KG9FOA0,2
45960,ID_5D5GOVOHK3,0
45961,ID_UC1OQBRYGO,0
45962,ID_0QWMCCHFUF,0
45963,ID_U8PSDRYYB8,0
45964,ID_T5IDQAXYNG,1
45965,ID_ORMWKJO7FJ,0
45966,ID_XCB35YQO7Q,0
45967,ID_Z8AN1BO7GU,0
45968,ID_PIKSSJL0B5,0
45969,ID_1A9VH281UG,0
45970,ID_RQQJLAIK2C,0
45971,ID_GAG9GB99UA,0
45972,ID_B8WEJWC2MI,0
45973,ID_72IYFE3P2S,2
45974,ID_GHA4OTMHYF,2
45975,ID_RPMZTBWGC3,0
45976,ID_32BU22MTO4,0
45977,ID_IRCYGF989A,0
45978,ID_ZXTKG62886,0
45979,ID_1TCVCVPRSM,2
45980,ID_LXVRGNSTL9,0
45981,ID_MYH39NINHT,1
45982,ID_WTWOK0CED2,0
45983,ID_XPHUW6FAAK,0
45984,ID_COE99JV5YO,0
45985,ID_Z8F7TP24I3,0
45986,ID_H7KIN3SD8E,0
45987,ID_CETJAWT0VV,0
45988,ID_7TYC8K4XV6,0
45989,ID_E7RWS1HP69,0
45990,ID_SW96W1SLOZ,1
45991,ID_P7RUJJ0Y3Q,2
45992,ID_15PZRJ90MB,0
45993,ID_4A68BYM3RL,0
45994,ID_HRG75C0JS6,2
45995,ID_YQ9EDSEW6L,1
45996,ID_9L02C85CPN,0
45997,ID_MDWYQ2A3B2,0
45998,ID_WB051I4Z9D,2
45999,ID_MI9DI3DJGP,0
46000,ID_BX1HWF59XF,0
46001,ID_U2XV5A3I7G,0
46002,ID_8LAJISE8F3,1
46003,ID_Y0VOSAV5ZU,0
46004,ID_3GUMAGIVFA,0
46005,ID_5ITC1EWTE7,0
46006,ID_LCC1LBB9XY,0
46007,ID_UFQ4ILSMLR,0
46008,ID_GZL5QU9VZ0,1
46009,ID_JV8Z4FONPV,0
46010,ID_E4IOT9CAU0,0
46011,ID_O1KDEZ94TS,0
46012,ID_HLSI0TIESJ,0
46013,ID_5QF68VUI23,0
46014,ID_RMPH8KHQVM,1
46015,ID_I2M8NI463S,0
46016,ID_X70X4QSNZY,0
46017,ID_TCPGJPOUDH,1
46018,ID_89A7618Q8X,0
46019,ID_PUDYJW0EVA,0
46020,ID_1371TRGIUN,1
46021,ID_86SZH5BBB5,0
46022,ID_MG4WXD8L8B,1
46023,ID_60HSWKDS8E,2
46024,ID_BCSMCTS50B,0
46025,ID_IN1SQIX8F0,2
46026,ID_1WLFHCMUS0,0
46027,ID_LFLWEYJ7CG,0
46028,ID_L39AY3FW37,1
46029,ID_86R6SVDB1K,0
46030,ID_UJ73O94SBC,1
46031,ID_N88TUVPNGQ,0
46032,ID_MIYTV0YY2L,0
46033,ID_1MKLKPOK6Q,0
46034,ID_TFUYK29BP1,1
46035,ID_XKOHJQISVY,0
46036,ID_XANDPP30C6,0
46037,ID_RGONH1T25C,0
46038,ID_W4EVSR94UW,1
46039,ID_CTNNJQ2GQT,0
46040,ID_FIE1LU3RGU,0
46041,ID_IY2XFL11ZS,0
46042,ID_P8496G4S5R,0
46043,ID_R5NYVFEXVF,0
46044,ID_54A4O110A1,1
46045,ID_B4MR5GTYEZ,0
46046,ID_YT4GW6P5NK,0
46047,ID_QBWMH7CKGK,0
46048,ID_ZBE52A5UWD,0
46049,ID_ZU4VOJ6NS9,0
46050,ID_KH4LN92EGS,0
46051,ID_DWF6177LVW,2
46052,ID_OLK9844SGD,0
46053,ID_MP5MC52OWZ,0
46054,ID_1QVTE3CYOZ,0
46055,ID_57ANJ26IRB,0
46056,ID_HR7VR1V64W,0
46057,ID_H1UV5EGM15,1
46058,ID_AAVIVOR6JX,0
46059,ID_OCQNNIZRRA,0
46060,ID_34G2R2CJBL,0
46061,ID_OXCBBW8UOI,2
46062,ID_JOAHDWCZ8G,1
46063,ID_AS8M7HUWP0,0
46064,ID_PDA3154WTK,2
46065,ID_C38IIE4KHW,2
46066,ID_4C9DJBG34T,0
46067,ID_G983W790VP,0
46068,ID_Q54BA16TWC,0
46069,ID_M1P3J12T6M,0
46070,ID_5QTG06AS64,0
46071,ID_GADNRGH77Q,0
46072,ID_9IVB8QZDD0,0
46073,ID_EU8TXYLJZ1,0
46074,ID_CLI92TRNTN,0
46075,ID_J2OGR6FPF5,0
46076,ID_IU4FTUTI61,0
46077,ID_DJXWK5MRL8,0
46078,ID_UVMJSK6LE0,0
46079,ID_75WJ7150R7,2
46080,ID_GUPSJTAQNO,0
46081,ID_IN9F2KUEA9,0
46082,ID_GLRJUM7QHL,2
46083,ID_CEVE9ZB1XB,0
46084,ID_22788ZMTZ0,0
46085,ID_8QB8GXHG6N,0
46086,ID_AN8LSF1PEY,2
46087,ID_IZEAUTBCBD,0
46088,ID_UNO5RV2ML7,0
46089,ID_4AKF23DGA7,0
46090,ID_C4H775T14A,1
46091,ID_8JY7BY1535,2
46092,ID_0YDIJ10UL6,0
46093,ID_0YR3P7B0AW,2
46094,ID_KODC8UVYSV,0
46095,ID_1VTMTT0O7B,0
46096,ID_93AIX2PWZL,0
46097,ID_WLWZ4ZCKPQ,0
46098,ID_VLEGCN3OJ2,0
46099,ID_U0EKEF9KA9,0
46100,ID_TCQA14Q22Y,0
46101,ID_6GKQTQYE05,0
46102,ID_Z3O3F4OOGQ,1
46103,ID_CH3VLTNHOQ,0
46104,ID_MYWD425NU0,0
46105,ID_GDH6Z2RXFG,0
46106,ID_S907SFTF0N,0
46107,ID_9T3J83160J,2
46108,ID_0P2KT2YXOQ,0
46109,ID_K40KVV78EH,0
46110,ID_7X8RPZ59UH,0
46111,ID_VXCWPEDFST,0
46112,ID_B4NRHZ4AUA,0
46113,ID_OBNZFK1M3E,0
46114,ID_T9U9X2A9DM,0
46115,ID_QGP7JKBXKZ,0
46116,ID_YW0DHKEZLO,2
46117,ID_JVZL0GJSUZ,2
46118,ID_15RFOZIUJ8,0
46119,ID_FF20GRDTAR,0
46120,ID_QZICWR1U4N,0
46121,ID_LRKWCU3Q9U,0
46122,ID_R9F7F0SF45,0
46123,ID_FBR0611509,0
46124,ID_F3KVNFJPP2,0
46125,ID_SQIAKUJIGT,0
46126,ID_ZH9QF4FCRW,2
46127,ID_FDAR4V1C8M,2
46128,ID_2TZ8TRR918,0
46129,ID_1L3HAOU9YG,0
46130,ID_52OZPLYIOX,0
46131,ID_MOMLFW2F8L,0
46132,ID_5V04Z2HM26,2
46133,ID_5QH9D010DM,1
46134,ID_82PHG1GUEQ,0
46135,ID_YGY4U887TN,0
46136,ID_OPD2OM6U6B,0
46137,ID_5X387TC8XK,2
46138,ID_GVLDI5KY65,0
46139,ID_75O6UX7MBY,2
46140,ID_VFXDH8VB8N,0
46141,ID_EGQ6C7OY43,1
46142,ID_RVEVMK9ZSG,0
46143,ID_A8QOFW676M,0
46144,ID_AJF0W0K3RV,0
46145,ID_YRQGTCT2SS,0
46146,ID_YJ6QYLY9HP,1
46147,ID_F0WKRC0QNW,2
46148,ID_1NFCMG55HA,0
46149,ID_B5QTY4DRLE,2
46150,ID_3VTN0DQHUB,0
46151,ID_52O9CQOHYE,2
46152,ID_CNMGWDIKLB,0
46153,ID_YN7C8FFWZC,0
46154,ID_TGNE053HW4,0
46155,ID_A9AX2ZZZPF,0
46156,ID_K6NJNCCFXY,0
46157,ID_SOQDP2TPKN,2
46158,ID_KJE9XW6D9N,0
46159,ID_U80CFKB9K4,2
46160,ID_31V377RA8Z,0
46161,ID_AD5D7OAAWG,2
46162,ID_0IQ4BKNB7Q,0
46163,ID_GIMBPDUSBI,1
46164,ID_J8EYUGXQNL,0
46165,ID_SLQJU0TRPL,0
46166,ID_1VSZCY2VMU,0
46167,ID_R4CCEGKBAJ,0
46168,ID_7F173V5Q5S,0
46169,ID_AVA4JR0OXT,0
46170,ID_ZO1I520UMW,1
46171,ID_FF5PPUDK0B,2
46172,ID_EIW1TEP706,0
46173,ID_J5V3GKCSRY,0
46174,ID_6IPW0XXZLR,2
46175,ID_S9FQNN9HWZ,0
46176,ID_SAYDKFSHN1,0
46177,ID_B94XYVSKK8,0
46178,ID_2VR8IMS3KG,0
46179,ID_33MXP837HY,0
46180,ID_2HCY8OHCMF,0
46181,ID_P5APZT862B,1
46182,ID_V3LAI8Y9MA,0
46183,ID_0VHN3A8TZ9,0
46184,ID_6LLNBMSLG3,0
46185,ID_4J2NGXGC0K,1
46186,ID_BQSGXCF5PK,0
46187,ID_FPQRWUX2NT,2
46188,ID_A9NWB2WX0J,0
46189,ID_TDPGVKJ3M1,0
46190,ID_NXVM0IK9QU,0
46191,ID_PPGCRERINV,0
46192,ID_HUYQPA1OTF,0
46193,ID_V6R7YIQ2H1,0
46194,ID_43FWCDVIDU,0
46195,ID_W96VJFHSW6,0
46196,ID_7JHMXSJ2PJ,1
46197,ID_TC5IAJTO3H,0
46198,ID_KQJ8SSYGGT,0
46199,ID_OAQLIUL17D,0
46200,ID_ZKCX6NNBIF,0
46201,ID_FJKKJJJTQA,0
46202,ID_924HOW6E6O,0
46203,ID_IJV77QTOBM,0
46204,ID_FMMTRF80TN,1
46205,ID_VVPU0Y2797,1
46206,ID_BXSC7THCFP,1
46207,ID_AYODNSXETK,0
46208,ID_9SZ21GGA20,0
46209,ID_BTS2WZYCW3,0
46210,ID_ZU4EHHXBAI,0
46211,ID_CHD4IOTV0G,2
46212,ID_2BB5WH0W9D,0
46213,ID_XQTHLOO218,0
46214,ID_TWQGIMHFT1,1
46215,ID_K4OZDNT50H,0
46216,ID_OI0YPF2PJ7,1
46217,ID_G9W80J2JUM,0
46218,ID_118ZZSJHIE,0
46219,ID_ADCG1BDTJF,0
46220,ID_4T8CVZ3DIA,0
46221,ID_CFYUJFTE55,0
46222,ID_4JNRQ0FSWR,0
46223,ID_JKBP0BCW61,0
46224,ID_MX8BWIDEP7,0
46225,ID_MVDX5IGGU1,1
46226,ID_ZWSPLM9Q6H,0
46227,ID_936D6283C3,0
46228,ID_3DQN281ZWW,0
46229,ID_0SR6VZHZ3W,0
46230,ID_TGMEJI0OXU,0
46231,ID_4Q1GQIK0WS,0
46232,ID_ALJ70EUEB1,0
46233,ID_80JNXXIWD3,0
46234,ID_MPN6WQZ0IQ,1
46235,ID_SZHE83QCRU,2
46236,ID_737CMPZ5QH,0
46237,ID_G7XR17NP2S,0
46238,ID_YO7QJZTNGO,2
46239,ID_K1ZG83S7W4,0
46240,ID_8UQ7O1GN01,0
46241,ID_AEXZ7FP6YQ,0
46242,ID_0NT5FTBER3,0
46243,ID_6IKG8OZ7Q1,0
46244,ID_JN9SB1SP0F,0
46245,ID_PK0TQ1X61L,0
46246,ID_02C5JGHYVH,2
46247,ID_DL9ZY6IZIZ,1
46248,ID_M7571900MD,0
46249,ID_NG6DCRQEJR,2
46250,ID_5B3XB6PDVK,0
46251,ID_6RXL5HGEV8,1
46252,ID_54X7B1JBWT,2
46253,ID_52BSXU0R7I,0
46254,ID_NP6CXXS157,0
46255,ID_FCSAK9UCWY,0
46256,ID_W3X44UURXL,0
46257,ID_TYLWFNCDNM,1
46258,ID_Y35UBO16DG,0
46259,ID_CNG5I8NTUV,0
46260,ID_7ZB1RGDRED,0
46261,ID_JXT4X3G9H6,0
46262,ID_1CBGO62B3N,0
46263,ID_C22U89GSGC,1
46264,ID_GP94K32KRK,0
46265,ID_FU3YAWTY5N,0
46266,ID_UK8HNMYTIW,2
46267,ID_X1HQYCK3EW,0
46268,ID_RPITIT1M2T,0
46269,ID_ONFKBFS89Z,0
46270,ID_V9UH3JXU9T,2
46271,ID_34XW4T147S,0
46272,ID_WKU9CC1AVA,0
46273,ID_0JNU2OGH8Y,0
46274,ID_WSG57WX10H,1
46275,ID_E4NCXZTTZ7,0
46276,ID_UOYPGVT3XH,1
46277,ID_LVYHI1JEAO,1
46278,ID_0OHDTXPPCH,0
46279,ID_MBKLNKJC1G,0
46280,ID_RI5780IY37,0
46281,ID_FIYP2SNYEC,1
46282,ID_OL26YCUB1Z,0
46283,ID_VC7BXGSVUR,0
46284,ID_5JLMKJEJ98,0
46285,ID_4VHXDP122B,0
46286,ID_ITRD2OKY1P,2
46287,ID_OO8LMZ04YV,0
46288,ID_6BBDT33MTB,1
46289,ID_QTUUF732RV,0
46290,ID_IR4Q8OOBQV,0
46291,ID_OM6220ZIBX,0
46292,ID_S490QP5MHL,0
46293,ID_Q7HAU3I8Q2,0
46294,ID_DQTCBWYG90,0
46295,ID_43MQBN83N8,0
46296,ID_2RMF3RF7HQ,0
46297,ID_M36310XOHR,0
46298,ID_MM3CFWE4S6,0
46299,ID_HWXFAHR5GB,2
46300,ID_1KD5NQ1MZI,0
46301,ID_Y679WS66B3,0
46302,ID_Z3406JKVIZ,1
46303,ID_O1F996E0S0,0
46304,ID_6XY6CV4C2T,0
46305,ID_ONGMAZP7Z2,0
46306,ID_YXSVAZJ3KK,0
46307,ID_9XSUIAV8GL,0
46308,ID_OPNUGNX2AB,0
46309,ID_WEKUNHPP37,0
46310,ID_T2B46TKRIE,0
46311,ID_RI51LLMFL0,0
46312,ID_Y3OTT5R47V,0
46313,ID_CQLLC7MYTQ,0
46314,ID_9KFZJY0JFE,0
46315,ID_L9S65VA1VX,0
46316,ID_CKFGMJWQJ9,0
46317,ID_89SEOFB1SV,0
46318,ID_573J4FQOZ5,0
46319,ID_XRA3TIF8P0,0
46320,ID_16HCUPNGCV,0
46321,ID_G3CBCJVH2A,0
46322,ID_OTWFJN2MUI,0
46323,ID_15AT9J4P7I,0
46324,ID_WG6CSEHB2C,0
46325,ID_2S6WJTBAT6,0
46326,ID_0NR16VXR9H,1
46327,ID_SW5WXERO1B,0
46328,ID_77KOVXDWSB,0
46329,ID_NLJ0507OX5,0
46330,ID_6XU7N1F69T,0
46331,ID_8MNKJ6H43S,2
46332,ID_H7VV2SXV14,0
46333,ID_W6NSEEEIIP,2
46334,ID_H9VNAT9V04,2
46335,ID_Z8YD07CIRY,0
46336,ID_NPC4IOLCCR,0
46337,ID_C5BTNAXA1I,2
46338,ID_RD0JBFE1VQ,0
46339,ID_QVDLS4ZEZ7,1
46340,ID_2NU9FN3R4V,0
46341,ID_LG0L97DDT0,0
46342,ID_5LXF48P303,0
46343,ID_EBAVYUQLFU,0
46344,ID_04IRTI8OSI,0
46345,ID_CZDB7M8Y7T,1
46346,ID_36KF664AHR,0
46347,ID_RLXKXNT515,0
46348,ID_K4XD1QHRT0,0
46349,ID_LNGPVA80XG,0
46350,ID_XOHON96Q7W,2
46351,ID_FFJ5MZN2G8,1
46352,ID_PTFWF3FKJG,0
46353,ID_FDQIMKHYXH,0
46354,ID_3I2X9VSPYM,0
46355,ID_XQBL9ZBFZK,1
46356,ID_MOMAQ29I39,0
46357,ID_445I53WWDC,0
46358,ID_XTX6B0N1VX,0
46359,ID_L8FDKM554Q,0
46360,ID_01ALEOE8VP,0
46361,ID_M8LGCP1611,0
46362,ID_XEH4CLYMY0,0
46363,ID_Q5I0L1Y9IE,0
46364,ID_YCVUBA11CP,0
46365,ID_VC3SLFFXG2,0
46366,ID_0TL554C6S0,0
46367,ID_N44GLDE0NP,0
46368,ID_WEFTXY4ISQ,0
46369,ID_XNWSRA6C3X,1
46370,ID_0T7OT5E2IT,2
46371,ID_J06W36HCRA,0
46372,ID_U0FB1KA94I,1
46373,ID_FFA5EDFWPI,2
46374,ID_HC9ADWV7JY,0
46375,ID_2S27C3JXUW,2
46376,ID_OZF5WAHZ6Q,0
46377,ID_L0DD7KMZ8P,0
46378,ID_B4LZM1BL8L,2
46379,ID_P39X16F31V,0
46380,ID_4P0S6BKKKS,1
46381,ID_XADMO7NS9T,0
46382,ID_MZ94OZ7ZNN,0
46383,ID_WOGS8IST21,2
46384,ID_N09AC4CUCZ,2
46385,ID_SY73RQITWX,2
46386,ID_RXEU0PRWNG,0
46387,ID_SLTR4NQCBJ,0
46388,ID_VE0DJ88N59,0
46389,ID_MCFPR2WPL1,0
46390,ID_FTF1QQ9DA0,0
46391,ID_9MHCWHJE12,0
46392,ID_AIPOHJB8F4,0
46393,ID_8W5YDUWYDO,0
46394,ID_BD4XGTB7DW,0
46395,ID_5CRHFRVW9J,0
46396,ID_NLKTMN4EF1,0
46397,ID_B4K9ZBXR56,0
46398,ID_QG0CR18HQL,0
46399,ID_6ZZ861OX9I,1
46400,ID_QB7KHK0O29,0
46401,ID_4JSR1IJKDM,0
46402,ID_DUAU739ZG4,0
46403,ID_MCMSCWNOGQ,1
46404,ID_3ZEID871U9,0
46405,ID_9V8KMMKJJA,0
46406,ID_DJ5LTCOSGM,0
46407,ID_1SADZBB80M,0
46408,ID_PR6PWBAEHS,1
46409,ID_GQ8BA723E9,0
46410,ID_H3DHU72BBZ,0
46411,ID_HS9UIX8BJR,1
46412,ID_0P85WY3FJ7,2
46413,ID_W6M7FCFYHI,0
46414,ID_8Y50CCA37W,0
46415,ID_N9UVH419I6,0
46416,ID_23MBRN0UKD,0
46417,ID_JT9QXIS1EJ,0
46418,ID_MRU9ACK36T,2
46419,ID_JB1SDTAK5E,0
46420,ID_77QB8YFFMJ,0
46421,ID_244524YV9F,0
46422,ID_6BGNDIZOGI,0
46423,ID_H89MX5GBF7,0
46424,ID_R57TLSKPD5,0
46425,ID_TXRTGONT2O,0
46426,ID_103K5LHVXO,2
46427,ID_FX3CA9V4DQ,0
46428,ID_CKNEB4FWI5,0
46429,ID_DFAPFUFUOZ,0
46430,ID_0PVF4VTVB3,0
46431,ID_FDBP1PE0DQ,0
46432,ID_COBS3XR7YS,0
46433,ID_QVSU0PHOHO,1
46434,ID_AJEXGI11R5,0
46435,ID_GXKLH1SJAK,0
46436,ID_6O3G73XPG1,2
46437,ID_QEEEF6D41C,0
46438,ID_PXXNE7WOL7,0
46439,ID_EYQ9OSX6WB,0
46440,ID_Q2OS7EYFHO,0
46441,ID_QAAF3YOQGD,2
46442,ID_WB3MNUWKLG,0
46443,ID_MA969PMSMH,0
46444,ID_JX3EZOD94X,1
46445,ID_G9Z21KDJNJ,0
46446,ID_LQ9CK8IFPF,0
46447,ID_3XVAUYWTAW,0
46448,ID_M19MI7MYJB,2
46449,ID_CJ4ELYX5ZH,0
46450,ID_YT5XZ2UVM7,0
46451,ID_NQWGG82074,0
46452,ID_RJF85UL3SN,0
46453,ID_JMISQB37GL,2
46454,ID_92V796IP10,0
46455,ID_BE769FKW36,0
46456,ID_KV0HE94M9Q,0
46457,ID_U1CPV1QTYA,1
46458,ID_CGWR46QUGL,0
46459,ID_LN3M446X6B,0
46460,ID_T42KIMLE13,1
46461,ID_QCPT6HN4J0,0
46462,ID_MRMRW3NREC,0
46463,ID_6OEHZX823K,0
46464,ID_9M2E3N1NFV,0
46465,ID_YJICD0Z8ZE,0
46466,ID_ZE1PYBC6UJ,0
46467,ID_9583DDCDXM,2
46468,ID_UUBDJMMMQI,2
46469,ID_MU3WJEFZRL,0
46470,ID_A4GIU9ZBNZ,1
46471,ID_QXR2H5SI7H,0
46472,ID_XNGO7AP61D,0
46473,ID_62ZOXT82NW,0
46474,ID_DJEN1HKMPL,0
46475,ID_TL2XPSYFOQ,0
46476,ID_3X4VHCYQWK,0
46477,ID_PK1NVAM7M1,0
46478,ID_536K97J3SX,0
46479,ID_ZGX33XI3BA,0
46480,ID_SUQC7O3DWT,0
46481,ID_5PO73M648Q,0
46482,ID_E4YYS61GFH,1
46483,ID_GZX0VEHXBR,1
46484,ID_QIKZHDXA3F,0
46485,ID_BIH5BO16IW,0
46486,ID_9HO8T61MXI,2
46487,ID_4JJV5M44XV,0
46488,ID_CQ9061ZT5Z,0
46489,ID_SV8DM1KQFS,1
46490,ID_2018M2TF5A,0
46491,ID_YIZ4J8WDOF,2
46492,ID_J0LLH8JUMX,0
46493,ID_MKAY7XIX9D,0
46494,ID_Q0RTZHNZT8,2
46495,ID_VAOTEI6OIB,1
46496,ID_LXR4QKNQXU,1
46497,ID_CK8WL02122,0
46498,ID_HW8KXLA6W2,2
46499,ID_P5W5QLDMLR,2
46500,ID_K7PEXKQLM3,0
46501,ID_UR38C86YZD,0
46502,ID_DL9RDR5LVB,0
46503,ID_Y90IC1AMUR,0
46504,ID_43CYONKQIB,0
46505,ID_O0AKMHG6JQ,1
46506,ID_P5G8ON1FX9,0
46507,ID_1UT3ECKHQ8,1
46508,ID_Z1SDZAF039,0
46509,ID_DGC83NNEGF,0
46510,ID_DCNG1D89EH,1
46511,ID_YZQRDQHW3S,2
46512,ID_NR69WJT8D9,2
46513,ID_AB36N7E1LH,0
46514,ID_YCPV8F7AUG,0
46515,ID_K0OOTIEVR1,0
46516,ID_DSGSIS4P1D,0
46517,ID_JHTAI428GS,1
46518,ID_L9WP14123Z,0
46519,ID_D958WCY7CJ,0
46520,ID_9WOK7CZ41H,0
46521,ID_815OP2WPES,0
46522,ID_7YQ995KN3M,0
46523,ID_8SL1VDX233,0
46524,ID_GX1ZWBK7NV,0
46525,ID_5G26BAMJG5,0
46526,ID_AB2JU35DCN,0
46527,ID_GAFID9NVJC,1
46528,ID_AJ6AG4VVCU,2
46529,ID_J49DMJJWVR,0
46530,ID_OJELSYA9DM,0
46531,ID_4LZODBE3SL,0
46532,ID_ZA72OX33HH,0
46533,ID_0N1O1XCGG6,0
46534,ID_QNVJ0Q5J5K,0
46535,ID_MHEPZ7BMU7,0
46536,ID_QC37KMRMRL,2
46537,ID_V4FDS54N9K,0
46538,ID_J1Y6Q6MLPR,1
46539,ID_1BFRZ4UNUU,1
46540,ID_Y8JT9PPJDB,1
46541,ID_T71LPS8IMQ,0
46542,ID_UQ634PN7NP,1
46543,ID_DZFXVMF5IS,1
46544,ID_XWG5IBRNBY,2
46545,ID_DEGIC4T7AV,0
46546,ID_DVNDFO3QGX,0
46547,ID_PRBY1D2GH2,1
46548,ID_US5WXLLF83,0
46549,ID_WH9PMG1TC3,0
46550,ID_EUNDL62HUS,2
46551,ID_ITBTLFNRI7,2
46552,ID_4ZCS0SI2KT,1
46553,ID_KHF20JUG1P,0
46554,ID_1PG177EQXA,0
46555,ID_CC7MD7SKXZ,1
46556,ID_R9ZSXB0WC7,0
46557,ID_MKDD42EA1U,0
46558,ID_ZWZAY173X1,2
46559,ID_Z737UDHKLM,0
46560,ID_C0K27FMM0H,0
46561,ID_1FNKTJAV4N,2
46562,ID_EZ5BVRLFQ2,2
46563,ID_LO91L6DJB2,0
46564,ID_POLLD88CUQ,2
46565,ID_PC0XAQCGWR,0
46566,ID_PSQAT6P4MG,0
46567,ID_YGHJ5PCHZX,1
46568,ID_UQL7W2EDEB,2
46569,ID_7G32E8F61T,0
46570,ID_2HIOW4E3SF,0
46571,ID_ROELA6EPUC,0
46572,ID_DIIZQ9JZN3,2
46573,ID_DZWR6XG07W,0
46574,ID_7CTGW4WDH0,2
46575,ID_VLGCWE0LS7,0
46576,ID_WP1J8NS5T3,0
46577,ID_4XWN1L5V8C,0
46578,ID_UIKI00GYVA,2
46579,ID_IFDOA13YXQ,0
46580,ID_9TZW1O9DYW,0
46581,ID_3X3IG4CABH,0
46582,ID_B49LK6JVCF,1
46583,ID_NEQE0MNE5Y,0
46584,ID_WPQJR2P879,0
46585,ID_JM0P06OAKQ,0
46586,ID_FZ9UOVYN9O,0
46587,ID_YSX2B057PB,0
46588,ID_WHVL8ANEGC,0
46589,ID_ORGPH4HMGK,0
46590,ID_Q0FMFIJDLU,2
46591,ID_09SNGK6GC0,0
46592,ID_QU4E839DOH,1
46593,ID_0D7C0BF5O7,2
46594,ID_ZBGWVPUDI8,2
46595,ID_E593G8V8MS,0
46596,ID_PT5UX33UO9,0
46597,ID_4RBTML6TNR,0
46598,ID_WS3TJHNZ98,0
46599,ID_WHGNCPS3G0,0
46600,ID_61VNRV4R1F,0
46601,ID_WCN58ARNDL,0
46602,ID_SGM5LHKOS7,0
46603,ID_NJTPWRYR55,0
46604,ID_S1QW6R7PE1,0
46605,ID_KFGSGYL08M,0
46606,ID_VFO5N15U7R,1
46607,ID_8HJXK1V0GO,2
46608,ID_0PCVVAYTY4,0
46609,ID_684JF207L2,0
46610,ID_8H6BBHOOPL,1
46611,ID_OUQ6DKQH07,1
46612,ID_G4QLIN0KJX,1
46613,ID_Y3BFGGHI2M,0
46614,ID_8BKI5FQM9F,0
46615,ID_NOJSOLVW3D,0
46616,ID_4LCODYYNA9,2
46617,ID_65ZUH968M3,0
46618,ID_M4GA1H2SMV,0
46619,ID_IXEHM3ZHCI,0
46620,ID_RYU6TOZRT3,0
46621,ID_INDFGGOMT1,2
46622,ID_6BO6T8DGLT,0
46623,ID_6U0LNJ7OMG,0
46624,ID_D47RWL0KOE,1
46625,ID_UNGAUKPMD6,0
46626,ID_C8HZ63GVC8,0
46627,ID_IKPNRKHLL2,0
46628,ID_UIYKI1J99Z,2
46629,ID_WQ430O5JBV,0
46630,ID_85606KAIDR,0
46631,ID_LL8FBJAT5L,0
46632,ID_QJ845VDOM8,0
46633,ID_QJHA9UT3AF,0
46634,ID_4LS7FC9YG9,0
46635,ID_9EC18GPKWT,0
46636,ID_ZP3Z917RBN,0
46637,ID_5RC96XD5WY,0
46638,ID_L0A63W6LUU,1
46639,ID_VP511Z0L5R,0
46640,ID_GNK6AI1FJK,0
46641,ID_L3LIQ1LRNA,0
46642,ID_C5PJEJF5I6,0
46643,ID_VSU4K0E0W1,0
46644,ID_BBX6TM7Q31,1
46645,ID_6J9QOZ9USK,0
46646,ID_XTZI6SHD4P,2
46647,ID_QQLH5MZY3D,0
46648,ID_T6KV3LYIFU,1
46649,ID_8QLTT6LFAK,1
46650,ID_WLW4IYM277,0
46651,ID_NXVZEYL7QV,0
46652,ID_JWNTQ0MJC6,2
46653,ID_ZGW3ZP6KNW,2
46654,ID_PB6XHJPW62,0
46655,ID_HB57JJNATK,1
46656,ID_81VDKE6AQD,0
46657,ID_GWXH9BRMSD,0
46658,ID_DH69PMKMRN,0
46659,ID_3C37OGQWJI,0
46660,ID_VY6KFNYXDI,0
46661,ID_62XSPBUEX3,0
46662,ID_OKKEQJNEA5,1
46663,ID_2MMJJ297V7,0
46664,ID_JA0NX7FYM9,1
46665,ID_TY5K0EEVFQ,0
46666,ID_JDQQU34NOM,0
46667,ID_3NXAJVMYCP,0
46668,ID_E0Y7M5HIN6,0
46669,ID_XOQ6YOAOIO,0
46670,ID_ZCHQM47LGJ,1
46671,ID_LUUJM2ZK0Y,0
46672,ID_FJ9ZTT9OND,0
46673,ID_9PDPPQV2GK,0
46674,ID_4XMZAB7R7N,0
46675,ID_R9Y4B8QE5A,0
46676,ID_9EUGY2FZ4R,0
46677,ID_UT26M3E79J,0
46678,ID_P1H7V33KLT,0
46679,ID_XQNYVF6F1N,0
46680,ID_KS7OP1KA3I,0
46681,ID_WWAC1Y0GVD,0
46682,ID_1HMPYYHTQA,0
46683,ID_DHPPZTYS97,0
46684,ID_46M9TJPH9G,0
46685,ID_E3YDKOZUE0,0
46686,ID_M2UR75UC9T,2
46687,ID_ITPW7B9Y4W,0
46688,ID_EHQM8SVTS8,0
46689,ID_74CKXU1P1O,0
46690,ID_FB8NC62OZK,0
46691,ID_8CADFFEERK,2
46692,ID_Z3MNVGORTQ,0
46693,ID_2D4C6MIHGM,0
46694,ID_YSXWTEOWWX,0
46695,ID_Z9WA54HFGX,0
46696,ID_Z52OK4WNHC,1
46697,ID_LFQGKHDNKM,0
46698,ID_QD46862D3F,1
46699,ID_DE4NJOBQVG,0
46700,ID_1EVRIPRHDO,0
46701,ID_ARD6FAAUXO,0
46702,ID_NLPKRKQG9P,0
46703,ID_4QZVADM4RZ,0
46704,ID_SLWQCKMJ6G,0
46705,ID_BEQX9285EA,0
